Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-12-04,2017,12,4,Monday,156.47000122070312,152.14999389648438,152.36000061035156,1351000.0,150.11830139160156,-0.022518778316509058,152.84612928118025,148.77016845703125
2017-12-05,2017,12,5,Tuesday,153.85000610351562,151.85000610351562,152.02999877929688,982400.0,149.79315185546875,-0.002165955337348424,152.57025037493025,149.01279510498046
2017-12-06,2017,12,6,Wednesday,152.41000366210938,151.1300048828125,151.75999450683594,1090500.0,149.52711486816406,-0.0017760290374381205,152.35630253383093,149.23163360595703
2017-12-07,2017,12,7,Thursday,153.47000122070312,150.24000549316406,151.14999389648438,1145400.0,148.92608642578125,-0.004019528116440463,151.98118918282645,149.44061248779298
2017-12-08,2017,12,8,Friday,152.4499969482422,151.17999267578125,151.92999267578125,688000.0,149.6946258544922,0.005160542703805948,151.73697989327567,149.6713671875
2017-12-11,2017,12,11,Monday,152.72999572753906,151.66000366210938,152.7100067138672,826200.0,150.46315002441406,0.00513394629590036,151.5934110369001,149.882021484375
2017-12-12,2017,12,12,Tuesday,154.32000732421875,152.49000549316406,153.6699981689453,1078000.0,151.4090118408203,0.006286335333619997,151.44843292236328,150.0822317504883
2017-12-13,2017,12,13,Wednesday,154.1999969482422,152.9600067138672,153.30999755859375,1358800.0,151.0543212890625,-0.0023425986831662193,151.34427533830916,150.27298309326173
2017-12-14,2017,12,14,Thursday,153.64999389648438,151.22000122070312,151.33999633789062,1406700.0,149.11329650878906,-0.012849846093174855,151.10991777692522,150.37880279541017
2017-12-15,2017,12,15,Friday,154.5500030517578,152.02000427246094,154.25,2103800.0,151.98048400878906,0.01922824836637549,151.04869079589844,150.49585510253905
2017-12-18,2017,12,18,Monday,156.0,154.75999450683594,155.49000549316406,1003600.0,153.20225524902344,0.008039000850686318,151.02828107561385,150.62374572753907
2017-12-19,2017,12,19,Tuesday,156.52999877929688,155.1199951171875,155.25999450683594,853900.0,152.97561645507812,-0.0014793437183866498,151.10991668701172,150.80760009765626
2017-12-20,2017,12,20,Wednesday,156.3300018310547,154.32000732421875,154.77999877929688,1208500.0,152.502685546875,-0.0030915443857159053,151.02405439104353,151.0064309692383
2017-12-21,2017,12,21,Thursday,155.41000366210938,153.6199951171875,154.10000610351562,890100.0,151.8327178955078,-0.004393153136711514,150.8994870867048,151.15796875
2017-12-22,2017,12,22,Friday,154.4499969482422,153.5,154.13999938964844,581300.0,151.8721160888672,0.00025948421332011584,151.02475956508093,151.30733856201172
2017-12-26,2017,12,26,Tuesday,155.13999938964844,154.14999389648438,154.2100067138672,347500.0,151.94107055664062,0.0004540298084283467,151.17818232945032,151.45552551269532
2017-12-27,2017,12,27,Wednesday,155.86000061035156,154.16000366210938,155.6199951171875,905400.0,153.330322265625,0.0091433586975187,151.44984000069755,151.61967407226564
2017-12-28,2017,12,28,Thursday,156.25,154.97999572753906,155.6199951171875,655700.0,153.79483032226562,0.0030294598601046108,151.797607421875,151.76355438232423
2017-12-29,2017,12,29,Friday,156.25999450683594,154.83999633789062,154.83999633789062,785700.0,153.02395629882812,-0.005012353287962901,152.03541673932756,151.89497314453126
2018-01-02,2018,1,2,Tuesday,158.39999389648438,155.64999389648438,157.89999389648438,1060800.0,156.04806518554688,0.01976232323266558,152.43433925083704,152.07347381591796
2018-01-03,2018,1,3,Wednesday,160.32000732421875,157.41000366210938,158.7899932861328,1398700.0,156.92762756347656,0.0056364837134241785,152.82852608816964,152.24651000976561
2018-01-04,2018,1,4,Thursday,159.82000732421875,158.47999572753906,158.74000549316406,861700.0,156.87823486328125,-0.000314748275763832,153.24451991489954,152.42979064941406
2018-01-05,2018,1,5,Friday,161.32000732421875,159.00999450683594,161.05999755859375,962700.0,159.1710205078125,0.014615065286331275,153.96292877197266,152.66345916748048
2018-01-08,2018,1,8,Monday,163.74000549316406,160.4499969482422,163.25999450683594,1240300.0,161.34521484375,0.013659486060974224,154.63183811732702,152.93095611572267
2018-01-09,2018,1,9,Tuesday,164.1999969482422,159.25999450683594,160.77999877929688,1817400.0,158.89430236816406,-0.015190487539152975,155.03841291155135,153.17623443603514
2018-01-10,2018,1,10,Wednesday,160.89999389648438,157.7100067138672,159.5399932861328,1255000.0,157.66885375976562,-0.007712350852952743,155.37364414760046,153.18181701660157
2018-01-11,2018,1,11,Thursday,160.25999450683594,157.85000610351562,158.60000610351562,1129600.0,156.73985290527344,-0.005892101276436468,155.67629895891463,153.25493377685547
2018-01-12,2018,1,12,Friday,161.75,158.02999877929688,158.22999572753906,1139000.0,156.37420654296875,-0.0023328231813875,156.00069100516183,153.33059051513672
2018-01-16,2018,1,16,Tuesday,160.89999389648438,158.85000610351562,159.47000122070312,1369600.0,157.5996551513672,0.007836641575934777,156.40980093819755,153.4394268798828
2018-01-17,2018,1,17,Wednesday,160.4600067138672,159.0500030517578,160.27000427246094,1287900.0,158.39027404785156,0.005016628340493545,156.87045833042689,153.55244903564454
2018-01-18,2018,1,18,Thursday,160.82000732421875,159.94000244140625,160.27999877929688,1364200.0,158.40016174316406,6.242615193352563e-05,157.2325897216797,153.64281066894532
2018-01-19,2018,1,19,Friday,161.83999633789062,160.3000030517578,161.27999877929688,1196700.0,159.388427734375,0.006239046604089582,157.63213239397322,153.76338165283204
2018-01-22,2018,1,22,Monday,162.66000366210938,160.6300048828125,162.52000427246094,1354700.0,160.61390686035156,0.00768863300426581,158.1742717197963,153.89722991943358
2018-01-23,2018,1,23,Tuesday,163.64999389648438,161.74000549316406,161.94000244140625,1103500.0,160.0406951904297,-0.0035688794396879775,158.45945957728796,154.01488433837892
2018-01-24,2018,1,24,Wednesday,164.97999572753906,162.6300048828125,164.49000549316406,1332300.0,162.560791015625,0.015746593841002188,158.86182839529855,154.1797882080078
2018-01-25,2018,1,25,Thursday,165.7100067138672,164.22999572753906,165.5500030517578,1009500.0,163.6083526611328,0.006444122466204849,159.3425510951451,154.40781341552736
2018-01-26,2018,1,26,Friday,169.00999450683594,165.2899932861328,168.91000366210938,1310200.0,166.928955078125,0.020296044566073368,159.89668927873885,154.67722442626953
2018-01-29,2018,1,29,Monday,170.0,168.3000030517578,168.75,1558100.0,166.7708282470703,-0.0009472702382919973,160.28423309326172,154.93953186035156
2018-01-30,2018,1,30,Tuesday,168.63999938964844,166.30999755859375,168.4499969482422,2171800.0,166.47433471679688,-0.0017778500795965213,160.82566397530692,155.2185708618164
2018-01-31,2018,1,31,Wednesday,168.11000061035156,163.4499969482422,164.3800048828125,2846500.0,162.45208740234375,-0.024161365902411913,161.16732352120536,155.3840591430664
2018-02-01,2018,2,1,Thursday,165.27000427246094,163.2899932861328,164.77999877929688,1495500.0,162.84738159179688,0.0024332970771505646,161.60357557024275,155.57873565673827
2018-02-02,2018,2,2,Friday,164.5399932861328,162.0399932861328,162.25,1240900.0,160.34706115722656,-0.015353765041416279,161.8873508998326,155.73621459960938
2018-02-05,2018,2,5,Monday,162.6699981689453,152.00999450683594,154.39999389648438,2576000.0,152.589111328125,-0.04838223895787275,161.52945491245814,155.71922271728516
2018-02-06,2018,2,6,Tuesday,155.42999267578125,150.3300018310547,154.13999938964844,2754400.0,152.33216857910156,-0.0016838865289077187,161.09673309326172,155.71561553955078
2018-02-07,2018,2,7,Wednesday,156.75999450683594,153.27000427246094,153.6699981689453,1607900.0,151.86769104003906,-0.003049110003454758,160.6301280430385,155.70508331298828
2018-02-08,2018,2,8,Thursday,154.36000061035156,147.9199981689453,148.00999450683594,1654200.0,146.27406311035156,-0.03683224451086686,159.6933877127511,155.57381134033204
2018-02-09,2018,2,9,Friday,152.47999572753906,146.8000030517578,151.22000122070312,1550100.0,149.44642639160156,0.021687804480119643,158.89571053641183,155.4929800415039
2018-02-12,2018,2,12,Monday,154.77000427246094,152.02000427246094,153.66000366210938,1568600.0,151.85780334472656,0.016135393875570836,158.31121826171875,155.4934817504883
2018-02-13,2018,2,13,Tuesday,155.00999450683594,152.3000030517578,154.55999755859375,950000.0,152.7472381591797,0.005857024103226749,157.61025020054407,155.47433135986327
2018-02-14,2018,2,14,Wednesday,156.77999877929688,153.3300018310547,156.24000549316406,1792200.0,154.4075469970703,0.010869648825731382,156.95304979596818,155.49094909667969
2018-02-15,2018,2,15,Thursday,158.58999633789062,156.1300048828125,158.5399932861328,1161000.0,156.68055725097656,0.01472084945400609,156.2210213797433,155.62219421386717
2018-02-16,2018,2,16,Friday,161.30999755859375,158.17999267578125,159.8699951171875,1064600.0,157.99497985839844,0.008389187723633063,155.59417506626673,155.78623077392578
2018-02-20,2018,2,20,Tuesday,159.9199981689453,157.77000427246094,158.74000549316406,1118900.0,156.87823486328125,-0.007068230877449788,154.9087393624442,155.93325317382812
2018-02-21,2018,2,21,Wednesday,160.7100067138672,157.77000427246094,157.8800048828125,1428600.0,156.0283203125,-0.005417670281170239,154.44989885602678,156.0752978515625
2018-02-22,2018,2,22,Thursday,160.52999877929688,158.17999267578125,158.9600067138672,811500.0,157.0956573486328,0.006840662220775728,154.0390614100865,156.22331848144532
2018-02-23,2018,2,23,Friday,161.75,158.88999938964844,161.6999969482422,983100.0,159.80349731445312,0.017236886184644584,154.00023542131697,156.4101254272461
2018-02-26,2018,2,26,Monday,165.97999572753906,162.9499969482422,165.77000427246094,1788900.0,163.82577514648438,0.02517014896186165,154.80285426548548,156.6584606933594
2018-02-27,2018,2,27,Tuesday,166.75999450683594,164.1199951171875,164.1199951171875,1196700.0,162.19512939453125,-0.009953536007963892,155.5073514665876,156.88127685546874
2018-02-28,2018,2,28,Wednesday,165.8699951171875,162.10000610351562,162.16000366210938,1358000.0,160.25811767578125,-0.011942477717924116,156.1066676548549,157.1041732788086
2018-03-01,2018,3,1,Thursday,162.08999633789062,158.2100067138672,159.2899932861328,1352400.0,157.42176818847656,-0.017698632234299128,156.9029323032924,157.21299896240234
2018-03-02,2018,3,2,Friday,161.22999572753906,158.3000030517578,160.8000030517578,1108100.0,158.9140625,0.009479593125499397,157.57919202532088,157.32723510742187
2018-03-05,2018,3,5,Monday,163.2100067138672,159.8800048828125,162.5399932861328,903000.0,160.63365173339844,0.010820875172066202,158.20603833879744,157.4803958129883
2018-03-06,2018,3,6,Tuesday,163.41000366210938,161.74000549316406,162.72999572753906,878500.0,160.82142639160156,0.0011689621457076083,158.7827660696847,157.6467706298828
2018-03-07,2018,3,7,Wednesday,163.64999389648438,161.11000061035156,162.99000549316406,1096500.0,161.07838439941406,0.0015977846582879707,159.2592544555664,157.83168395996094
2018-03-08,2018,3,8,Thursday,164.6199951171875,162.66000366210938,163.35000610351562,1250800.0,161.4341583251953,0.0022087006093820527,159.59879738943917,158.0229248046875
2018-03-09,2018,3,9,Friday,167.6199951171875,163.83999633789062,166.41000366210938,1684000.0,164.45826721191406,0.018732769558143625,160.06046077183314,158.27326873779296
2018-03-12,2018,3,12,Monday,168.41000366210938,165.82000732421875,167.88999938964844,1580000.0,165.92091369628906,0.00889372428137225,160.70636640276228,158.52508056640625
2018-03-13,2018,3,13,Tuesday,168.9199981689453,166.66000366210938,167.11000061035156,1295600.0,165.15005493164062,-0.004645940933398318,161.35791887555803,158.75218505859374
2018-03-14,2018,3,14,Wednesday,168.3800048828125,165.83999633789062,166.3800048828125,736700.0,164.4286346435547,-0.004368271559973436,161.88170296805245,158.98027862548827
2018-03-15,2018,3,15,Thursday,167.02999877929688,165.8300018310547,166.4499969482422,898400.0,164.49778747558594,0.00042056441191751226,162.21700940813338,159.14927307128906
2018-03-16,2018,3,16,Friday,168.3000030517578,165.9199981689453,167.50999450683594,2045100.0,165.54534912109375,0.006368241552569653,162.33983612060547,159.3216275024414
2018-03-19,2018,3,19,Monday,167.75,164.63999938964844,166.02999877929688,1160600.0,164.08270263671875,-0.00883532211651017,162.47466278076172,159.46571685791017
2018-03-20,2018,3,20,Tuesday,167.3699951171875,165.3699951171875,166.50999450683594,856700.0,164.5570831298828,0.002891106043117375,162.78173174176897,159.57343811035156
2018-03-21,2018,3,21,Wednesday,166.97000122070312,164.55999755859375,164.72999572753906,907300.0,162.79795837402344,-0.010690057956793786,163.1657453264509,159.60249298095704
2018-03-22,2018,3,22,Thursday,164.0399932861328,160.52999877929688,160.80999755859375,980200.0,158.92393493652344,-0.023796511185966707,163.16645050048828,159.60308563232422
2018-03-23,2018,3,23,Friday,161.25,157.44000244140625,157.57000732421875,1227400.0,155.72193908691406,-0.020147977401190675,162.81561388288225,159.5641473388672
2018-03-26,2018,3,26,Monday,160.39999389648438,158.00999450683594,160.39999389648438,1336100.0,158.5187530517578,0.01796030784899716,162.65113721575057,159.59972534179687
2018-03-27,2018,3,27,Tuesday,161.99000549316406,157.5800018310547,158.5399932861328,961800.0,156.68055725097656,-0.011596077848158859,162.33700670514787,159.60585235595704
2018-03-28,2018,3,28,Wednesday,159.50999450683594,157.32000732421875,157.97000122070312,822100.0,156.58145141601562,-0.0006325343533351013,161.9903847830636,159.58548828125
2018-03-29,2018,3,29,Thursday,162.36000061035156,158.27999877929688,160.9199981689453,1583900.0,159.50552368164062,0.01867444859644407,161.63661738804407,159.60779327392578
2018-04-02,2018,4,2,Monday,161.36000061035156,154.50999450683594,156.25,1239400.0,154.87655639648438,-0.02902073344115197,160.84773472377233,159.5373211669922
2018-04-03,2018,4,3,Tuesday,159.19000244140625,155.1199951171875,159.08999633789062,1449900.0,157.6916046142578,0.018176077020765513,160.31498827253068,159.50338470458985
2018-04-04,2018,4,4,Wednesday,159.39999389648438,156.16000366210938,158.8300018310547,1022000.0,157.43389892578125,-0.0016342384815409838,159.81536429268974,159.43978454589845
2018-04-05,2018,4,5,Thursday,161.0500030517578,158.72999572753906,160.07000732421875,773500.0,158.66299438476562,0.007807057230817982,159.39859335763114,159.41223052978515
2018-04-06,2018,4,6,Friday,159.8800048828125,153.75999450683594,155.1699981689453,929500.0,153.80604553222656,-0.030611730677165494,158.56007167271204,159.2371356201172
2018-04-09,2018,4,9,Monday,159.0800018310547,155.58999633789062,157.0500030517578,1134900.0,155.66954040527344,0.012115875332458392,157.95913151332311,159.078359375
2018-04-10,2018,4,10,Tuesday,161.14999389648438,158.24000549316406,160.3800048828125,1222800.0,158.97027587890625,0.02120347670481726,157.56007385253906,158.91918579101562
2018-04-11,2018,4,11,Wednesday,159.85000610351562,157.39999389648438,157.85000610351562,942600.0,156.4625244140625,-0.015774970830106594,157.107542855399,158.71301971435548
2018-04-12,2018,4,12,Thursday,159.83999633789062,158.05999755859375,158.55999755859375,1043100.0,157.166259765625,0.0044977885547861085,156.98199462890625,158.52685821533203
2018-04-13,2018,4,13,Friday,160.0800018310547,157.36000061035156,158.35000610351562,818900.0,156.95811462402344,-0.0013243627602511632,157.07029288155692,158.4169787597656
2018-04-16,2018,4,16,Monday,162.6300048828125,159.60000610351562,162.05999755859375,1097700.0,160.635498046875,0.023429074894664392,157.22148895263672,158.3727410888672
2018-04-17,2018,4,17,Tuesday,164.14999389648438,160.9199981689453,163.64999389648438,1091200.0,162.21151733398438,0.009811151994868927,157.61655752999442,158.41003021240235
2018-04-18,2018,4,18,Wednesday,165.32000732421875,163.19000244140625,164.7100067138672,1425400.0,163.26222229003906,0.006477375795032714,158.0937554495675,158.6234924316406
2018-04-19,2018,4,19,Thursday,164.66000366210938,162.47000122070312,163.5500030517578,1197000.0,162.11239624023438,-0.007042817583127081,158.27996063232422,158.81909698486328
2018-04-20,2018,4,20,Friday,165.1999969482422,163.36000061035156,164.25,2041700.0,162.80624389648438,0.00428004071460264,158.84636688232422,159.0378680419922
2018-04-23,2018,4,23,Monday,167.77999877929688,164.6699981689453,166.77999877929688,1715200.0,165.3140106201172,0.015403381735330068,159.3908244541713,159.4186669921875
2018-04-24,2018,4,24,Tuesday,167.6699981689453,163.39999389648438,164.7100067138672,1279400.0,163.26222229003906,-0.012411460603862667,159.807133265904,159.69498291015626
2018-04-25,2018,4,25,Wednesday,165.67999267578125,162.58999633789062,165.3800048828125,1004600.0,163.9263153076172,0.0040676465643003645,160.18308476039343,159.93635314941406
2018-04-26,2018,4,26,Thursday,168.36000061035156,164.77999877929688,168.11000061035156,1254100.0,166.63230895996094,0.01650737800862423,161.09924643380302,160.21405456542968
2018-04-27,2018,4,27,Friday,171.35000610351562,166.5,170.6699981689453,1830400.0,169.1697998046875,0.015228084280679788,162.0635506766183,160.50929962158204
2018-04-30,2018,4,30,Monday,172.99000549316406,169.4199981689453,169.4199981689453,2067300.0,167.9307861328125,-0.0073240831005622065,162.7035871233259,160.73430419921874
2018-05-01,2018,5,1,Tuesday,169.97000122070312,167.50999450683594,168.94000244140625,1712700.0,167.4550323486328,-0.002833034937402279,163.48876626150948,160.92350524902344
2018-05-02,2018,5,2,Wednesday,168.8000030517578,166.50999450683594,167.02999877929688,1346700.0,165.5618133544922,-0.011305835170119183,164.08844866071428,161.09717681884766
2018-05-03,2018,5,3,Thursday,167.38999938964844,163.91000366210938,166.80999755859375,1176800.0,165.34373474121094,-0.001317203580117332,164.68742152622767,161.28348510742188
2018-05-04,2018,5,4,Friday,168.36000061035156,164.2899932861328,168.0,904100.0,166.5232696533203,0.007133834940619588,165.10797664097376,161.47203735351562
2018-05-07,2018,5,7,Monday,169.32000732421875,166.99000549316406,167.47999572753906,1338200.0,166.00784301757812,-0.003095222888760407,165.37914276123047,161.59612426757812
2018-05-08,2018,5,8,Tuesday,167.35000610351562,165.4600067138672,166.6199951171875,1202800.0,165.15541076660156,-0.005134891433330013,165.51437050955636,161.62271697998048
2018-05-09,2018,5,9,Wednesday,168.05999755859375,165.00999450683594,167.38999938964844,989800.0,165.91864013671875,0.004621279839240655,165.78624507359095,161.6971871948242
2018-05-10,2018,5,10,Thursday,169.38999938964844,167.0500030517578,168.97000122070312,657000.0,167.48475646972656,0.009439062010858645,166.12042454310827,161.84171997070314
2018-05-11,2018,5,11,Friday,169.88999938964844,168.72000122070312,169.47999572753906,611500.0,167.9902801513672,0.003018326516968761,166.31158665248327,162.05309020996094
2018-05-14,2018,5,14,Monday,169.83999633789062,168.27000427246094,169.14999389648438,1359100.0,167.66317749023438,-0.0019471523045146988,166.62594059535436,162.22807250976564
2018-05-15,2018,5,15,Tuesday,168.7100067138672,167.27999877929688,168.22000122070312,1103800.0,166.74134826660156,-0.005498101833877667,166.82701437813895,162.35022644042968
2018-05-16,2018,5,16,Wednesday,172.72999572753906,167.9199981689453,171.75999450683594,1576900.0,170.25022888183594,0.02104385415922172,167.08543722970145,162.5388024902344
2018-05-17,2018,5,17,Thursday,171.99000549316406,170.19000244140625,171.25999450683594,759300.0,169.75462341308594,-0.0029110414241731997,167.12721034458704,162.7123272705078
2018-05-18,2018,5,18,Friday,173.47000122070312,170.97999572753906,172.80999755859375,1043300.0,171.29100036621094,0.009050575013714646,167.36722564697266,162.90946411132813
2018-05-21,2018,5,21,Monday,174.44000244140625,172.5399932861328,173.74000549316406,731500.0,172.21282958984375,0.005381655905225546,167.70706830705916,163.0645553588867
2018-05-22,2018,5,22,Tuesday,174.10000610351562,172.75999450683594,172.89999389648438,671900.0,171.38021850585938,-0.004834779650084053,168.12266867501395,163.17374145507813
2018-05-23,2018,5,23,Wednesday,175.52000427246094,172.3000030517578,175.4199981689453,940300.0,173.87806701660156,0.014574893955201729,168.73226383754186,163.34830169677736
2018-05-24,2018,5,24,Thursday,176.75999450683594,174.25999450683594,175.0399932861328,1030900.0,173.50140380859375,-0.0021662491104864623,169.23070199148995,163.52975708007813
2018-05-25,2018,5,25,Friday,175.50999450683594,173.38999938964844,173.77999877929688,943900.0,172.25247192382812,-0.007198396424177855,169.67674691336495,163.68485076904298
2018-05-29,2018,5,29,Tuesday,173.7100067138672,171.24000549316406,172.33999633789062,1056300.0,170.82513427734375,-0.00828631154341608,170.08172716413225,163.79044647216796
2018-05-30,2018,5,30,Wednesday,175.99000549316406,173.05999755859375,175.07000732421875,734400.0,173.5311279296875,0.015840723110162713,170.62547629220145,163.97941497802734
2018-05-31,2018,5,31,Thursday,176.08999633789062,173.9199981689453,174.02000427246094,978800.0,172.49037170410156,-0.0059975189350905955,170.98302023751395,164.13808074951172
2018-06-01,2018,6,1,Friday,175.94000244140625,174.02999877929688,175.4600067138672,714200.0,173.917724609375,0.008274971473317905,171.40640912737166,164.36047607421875
2018-06-04,2018,6,4,Monday,177.0,174.30999755859375,176.3699951171875,827200.0,174.8197021484375,0.005186231254395546,171.91758946010046,164.67839141845704
2018-06-05,2018,6,5,Tuesday,177.6999969482422,176.02000427246094,177.22000122070312,1106700.0,175.66224670410156,0.004819505726812556,172.55479649135046,165.0771975708008
2018-06-06,2018,6,6,Wednesday,179.83999633789062,176.3800048828125,179.77999877929688,922100.0,178.19973754882812,0.014445282878573718,173.12261853899275,165.4708172607422
2018-06-07,2018,6,7,Thursday,179.83999633789062,176.8800048828125,178.14999389648438,833700.0,176.5840606689453,-0.009066662510881063,173.61043548583984,165.86888732910157
2018-06-08,2018,6,8,Friday,179.14999389648438,177.2100067138672,178.9499969482422,962000.0,177.37704467773438,0.0044906884901447786,174.04515293666296,166.28479919433593
2018-06-11,2018,6,11,Monday,179.60000610351562,169.10000610351562,169.77999877929688,4439200.0,168.28762817382812,-0.05124347696975251,173.76478140694755,166.4604412841797
2018-06-12,2018,6,12,Tuesday,169.38999938964844,162.2899932861328,162.5399932861328,7037500.0,161.11126708984375,-0.042643426387659056,173.03128487723214,166.58513549804687
2018-06-13,2018,6,13,Wednesday,173.30999755859375,166.0,166.60000610351562,6769400.0,165.13560485839844,0.024978624035713937,172.40682329450334,166.73401550292968
2018-06-14,2018,6,14,Thursday,169.60000610351562,167.5,168.75,2150500.0,167.26669311523438,0.012905080395371638,171.96148681640625,166.93067138671876
2018-06-15,2018,6,15,Friday,169.9499969482422,167.74000549316406,168.3800048828125,3369500.0,166.8999481201172,-0.0021925763479075933,171.57916368756975,167.0954104614258
2018-06-18,2018,6,18,Monday,170.7100067138672,166.97000122070312,170.25,1856500.0,168.75350952148438,0.011105823712019403,171.43119049072266,167.39435974121093
2018-06-19,2018,6,19,Tuesday,170.1199951171875,168.4600067138672,169.72999572753906,1477100.0,168.23806762695312,-0.0030544069631075477,171.05311475481307,167.64573028564453
2018-06-20,2018,6,20,Wednesday,171.07000732421875,169.47000122070312,169.5399932861328,1498700.0,168.04974365234375,-0.0011193897865432456,170.73592703683036,167.8273196411133
2018-06-21,2018,6,21,Thursday,170.16000366210938,168.1199951171875,169.80999755859375,1471500.0,168.3173828125,0.0015926186755150784,170.33590262276786,168.06441680908202
2018-06-22,2018,6,22,Friday,173.67999267578125,170.0,172.0,1596300.0,170.48812866210938,0.01289674193679402,170.02650451660156,168.3308541870117
2018-06-25,2018,6,25,Monday,171.6699981689453,168.64999389648438,170.27999877929688,1223500.0,168.7832489013672,-0.009999991049940427,169.53514753069197,168.5673568725586
2018-06-26,2018,6,26,Tuesday,172.74000549316406,170.0500030517578,172.25,1213600.0,170.73594665527344,0.011569262747438636,169.00201960972376,168.76936584472656
2018-06-27,2018,6,27,Wednesday,172.88999938964844,168.97999572753906,169.16000366210938,1589100.0,167.673095703125,-0.017939110141419246,168.36552211216517,168.87859741210937
2018-06-28,2018,6,28,Thursday,169.52000427246094,167.5500030517578,168.97000122070312,1430300.0,167.95140075683594,0.0016598074517792938,167.692261832101,168.97238098144533
2018-06-29,2018,6,29,Friday,171.07000732421875,168.77999877929688,168.86000061035156,1037800.0,167.84207153320312,-0.0006509574980627653,167.66043635777064,169.0869744873047
2018-07-02,2018,7,2,Monday,170.0399932861328,166.69000244140625,169.9600067138672,1078600.0,168.93544006347656,0.0065142697554059215,168.21930585588728,169.20955841064452
2018-07-03,2018,7,3,Tuesday,170.75,169.22999572753906,169.7899932861328,436900.0,168.76644897460938,-0.0010003294087000958,168.47865186418807,169.2786071777344
2018-07-05,2018,7,5,Thursday,171.64999389648438,169.52999877929688,171.3300018310547,750900.0,170.29718017578125,0.009070115597455963,168.69511522565568,169.41930633544922
2018-07-06,2018,7,6,Friday,173.66000366210938,170.97999572753906,173.11000061035156,855000.0,172.06643676757812,0.01038923010921633,169.06415012904577,169.58210876464844
2018-07-09,2018,7,9,Monday,174.52000427246094,172.47999572753906,173.61000061035156,556400.0,172.5634307861328,0.0028883844397034064,169.33628736223494,169.70073120117186
2018-07-10,2018,7,10,Tuesday,174.8699951171875,173.8000030517578,174.3800048828125,656500.0,173.3287811279297,0.004435182693750539,169.69990975516183,169.78391082763673
2018-07-11,2018,7,11,Wednesday,174.6300048828125,172.80999755859375,173.4199981689453,634800.0,172.37457275390625,-0.005505192893032307,170.00882611955916,169.8727865600586
2018-07-12,2018,7,12,Thursday,174.7100067138672,173.05999755859375,174.3300018310547,620200.0,173.27908325195312,0.005247354546532801,170.3632332938058,169.989267578125
2018-07-13,2018,7,13,Friday,174.66000366210938,173.6699981689453,174.3000030517578,536700.0,173.249267578125,-0.00017206735670904916,170.56045750209265,170.14301666259766
2018-07-16,2018,7,16,Monday,174.24000549316406,172.8800048828125,173.4199981689453,792300.0,172.37457275390625,-0.005048764918006432,170.81698063441686,170.28363342285155
2018-07-17,2018,7,17,Tuesday,176.6300048828125,173.4600067138672,176.11000061035156,944000.0,175.04835510253906,0.015511466139789043,171.12500980922155,170.45413513183593
2018-07-18,2018,7,18,Wednesday,177.3699951171875,173.60000610351562,173.74000549316406,933000.0,172.69264221191406,-0.013457498011021474,171.4835488455636,170.58783111572265
2018-07-19,2018,7,19,Thursday,173.7100067138672,172.22999572753906,172.86000061035156,1023400.0,171.8179473876953,-0.005065038168478475,171.75973074776786,170.72108184814454
2018-07-20,2018,7,20,Friday,175.24000549316406,172.4199981689453,174.3000030517578,889500.0,173.249267578125,0.008330446336901165,172.14595903669084,170.86769439697267
2018-07-23,2018,7,23,Monday,174.8800048828125,172.80999755859375,174.67999267578125,950000.0,173.62696838378906,0.002180100446853128,172.48106820242745,170.9905386352539
2018-07-24,2018,7,24,Tuesday,175.86000061035156,172.86000061035156,172.9199981689453,1287000.0,171.87757873535156,-0.010075564094228828,172.7032917567662,171.0682846069336
2018-07-25,2018,7,25,Wednesday,170.74000549316406,166.07000732421875,169.97999572753906,2778600.0,168.95530700683594,-0.017002053147462504,172.6074436732701,171.09412719726564
2018-07-26,2018,7,26,Thursday,171.94000244140625,169.0,171.38999938964844,1562700.0,170.3568115234375,0.008295119824468511,172.4853275844029,171.16643646240234
2018-07-27,2018,7,27,Friday,171.9600067138672,167.41000366210938,169.0399932861328,1176600.0,168.02096557617188,-0.013711491347936255,172.1608657836914,171.12185119628907
2018-07-30,2018,7,30,Monday,168.75,164.6699981689453,164.99000549316406,1802100.0,163.9954071044922,-0.02395866764528687,171.49419621058874,171.0066668701172
2018-07-31,2018,7,31,Tuesday,166.47000122070312,163.16000366210938,163.25,2549800.0,162.26588439941406,-0.010546165503135918,170.77214704241072,170.82616455078124
2018-08-01,2018,8,1,Wednesday,165.52999877929688,163.3800048828125,165.0,1980500.0,164.0053253173828,0.010719695790688544,170.10973576137,170.66201446533202
2018-08-02,2018,8,2,Thursday,166.61000061035156,164.3300018310547,166.4499969482422,1413500.0,165.44659423828125,0.008787939770305009,169.55240195138114,170.54334197998048
2018-08-03,2018,8,3,Friday,167.02000427246094,164.7100067138672,165.3000030517578,1068000.0,164.3035125732422,-0.006909067365827748,168.97589765276228,170.3518508911133
2018-08-06,2018,8,6,Monday,166.35000610351562,164.3000030517578,166.1300048828125,1232400.0,165.12852478027344,0.005021269442815335,168.267338344029,170.18439331054688
2018-08-07,2018,8,7,Tuesday,166.60000610351562,164.44000244140625,165.17999267578125,1127200.0,164.18423461914062,-0.005718516303523713,167.6595949445452,170.0230285644531
2018-08-08,2018,8,8,Wednesday,166.57000732421875,164.6699981689453,166.16000366210938,899900.0,165.15834045410156,0.005933004695734434,167.1839087350028,169.90969268798827
